"agecl","box","measurement","Code"
6,"13",2589.55886626252,"HAL"
7,"13",1371.6670007397,"HAL"
8,"13",863.866798268343,"HAL"
9,"13",503.296830686401,"HAL"
10,"13",135.941782948462,"HAL"
1,"14",0,"HAL"
2,"14",0,"HAL"
3,"14",0,"HAL"
4,"14",0,"HAL"
5,"14",0,"HAL"
6,"14",0,"HAL"
7,"14",0,"HAL"
8,"14",0,"HAL"
9,"14",0,"HAL"
10,"14",0,"HAL"
1,"15",15815.4834699802,"HAL"
2,"15",12985.4003196171,"HAL"
3,"15",31622.1474287577,"HAL"
4,"15",16863.4653884417,"HAL"
5,"15",9598.56802555625,"HAL"
6,"15",6037.44539106198,"HAL"
7,"15",3197.98276053099,"HAL"
8,"15",2014.06837575553,"HAL"
9,"15",1173.41496667706,"HAL"
10,"15",316.942434330334,"HAL"
1,"16",3385.62332841362,"HAL"
2,"16",2779.78693059457,"HAL"
3,"16",6769.35866251271,"HAL"
4,"16",3609.9650020421,"HAL"
5,"16",2054.76714565015,"HAL"
6,"16",1292.43699687091,"HAL"
7,"16",684.592732082432,"HAL"
8,"16",431.151971479161,"HAL"
9,"16",251.193148324065,"HAL"
10,"16",67.8479226682992,"HAL"
1,"17",7916.14265720297,"HAL"
2,"17",6499.59778884374,"HAL"
3,"17",15827.8708740267,"HAL"
4,"17",8440.69028702772,"HAL"
5,"17",4804.38261273498,"HAL"
6,"17",3021.92968627465,"HAL"
7,"17",1600.69009560735,"HAL"
8,"17",1008.1040275566,"HAL"
9,"17",587.330781884994,"HAL"
10,"17",158.639571723649,"HAL"
1,"18",11294.0287331327,"HAL"
2,"18",9273.03200053039,"HAL"
3,"18",22581.7593462538,"HAL"
4,"18",12042.4053427617,"HAL"
5,"18",6854.45394592775,"HAL"
6,"18",4311.41304347737,"HAL"
7,"18",2283.71831022786,"HAL"
8,"18",1438.27067629348,"HAL"
9,"18",837.949872015845,"HAL"
10,"18",226.332439780944,"HAL"
1,"19",5671.71425857595,"HAL"
2,"19",4656.79599905277,"HAL"
3,"19",11340.2656832406,"HAL"
4,"19",6047.53925317382,"HAL"
5,"19",3442.21757341742,"HAL"
6,"19",2165.1355252501,"HAL"
7,"19",1146.85361696416,"HAL"
8,"19",722.280817162641,"HAL"
9,"19",420.807521335737,"HAL"
10,"19",113.661205953723,"HAL"
1,"20",4514.62987731256,"HAL"
2,"20",3706.76472604102,"HAL"
3,"20",9026.7421693199,"HAL"
4,"20",4813.78295024581,"HAL"
5,"20",2739.97200716922,"HAL"
6,"20",1723.42700726591,"HAL"
7,"20",912.884424003116,"HAL"
8,"20",574.92856803243,"HAL"
9,"20",334.958730607342,"HAL"
10,"20",90.473224301482,"HAL"
1,"21",14683.7721928373,"HAL"
2,"21",12056.2017903517,"HAL"
3,"21",29359.3559737554,"HAL"
4,"21",15656.7634884945,"HAL"
5,"21",8911.72163862381,"HAL"
6,"21",5605.42287039932,"HAL"
7,"21",2969.14415682524,"HAL"
8,"21",1869.94733777993,"HAL"
9,"21",1089.44870961781,"HAL"
10,"21",294.262929918243,"HAL"
1,"22",4514.62987731256,"HAL"
2,"22",3706.76472604102,"HAL"
3,"22",9026.7421693199,"HAL"
4,"22",4813.78295024581,"HAL"
5,"22",2739.97200716922,"HAL"
6,"22",1723.42700726591,"HAL"
7,"22",912.884424003116,"HAL"
8,"22",574.92856803243,"HAL"
9,"22",334.958730607342,"HAL"
10,"22",90.473224301482,"HAL"
1,"23",0,"HAL"
2,"23",0,"HAL"
3,"23",0,"HAL"
4,"23",0,"HAL"
5,"23",0,"HAL"
6,"23",0,"HAL"
7,"23",0,"HAL"
8,"23",0,"HAL"
9,"23",0,"HAL"
10,"23",0,"HAL"
1,"24",0,"HAL"
2,"24",0,"HAL"
3,"24",0,"HAL"
4,"24",0,"HAL"
5,"24",0,"HAL"
6,"24",0,"HAL"
7,"24",0,"HAL"
8,"24",0,"HAL"
9,"24",0,"HAL"
10,"24",0,"HAL"
1,"25",0,"HAL"
2,"25",0,"HAL"
3,"25",0,"HAL"
4,"25",0,"HAL"
5,"25",0,"HAL"
6,"25",0,"HAL"
7,"25",0,"HAL"
8,"25",0,"HAL"
9,"25",0,"HAL"
10,"25",0,"HAL"
1,"26",0,"HAL"
2,"26",0,"HAL"
3,"26",0,"HAL"
4,"26",0,"HAL"
5,"26",0,"HAL"
6,"26",0,"HAL"
7,"26",0,"HAL"
8,"26",0,"HAL"
9,"26",0,"HAL"
10,"26",0,"HAL"
1,"27",0,"HAL"
2,"27",0,"HAL"
3,"27",0,"HAL"
4,"27",0,"HAL"
5,"27",0,"HAL"
6,"27",0,"HAL"
7,"27",0,"HAL"
8,"27",0,"HAL"
9,"27",0,"HAL"
10,"27",0,"HAL"
1,"28",0,"HAL"
2,"28",0,"HAL"
3,"28",0,"HAL"
4,"28",0,"HAL"
5,"28",0,"HAL"
6,"28",0,"HAL"
7,"28",0,"HAL"
8,"28",0,"HAL"
9,"28",0,"HAL"
10,"28",0,"HAL"
1,"29",0,"HAL"
2,"29",0,"HAL"
3,"29",0,"HAL"
4,"29",0,"HAL"
5,"29",0,"HAL"
6,"29",0,"HAL"
7,"29",0,"HAL"
8,"29",0,"HAL"
9,"29",0,"HAL"
10,"29",0,"HAL"
1,"0",0,"HER"
2,"0",0,"HER"
3,"0",0,"HER"
4,"0",0,"HER"
5,"0",0,"HER"
6,"0",0,"HER"
7,"0",0,"HER"
8,"0",0,"HER"
9,"0",0,"HER"
10,"0",0,"HER"
1,"1",617088924.989781,"HER"
2,"1",214056032.381658,"HER"
3,"1",370216699.875143,"HER"
4,"1",198883085.804901,"HER"
5,"1",118766570.279495,"HER"
6,"1",79294469.1856085,"HER"
7,"1",44634767.9903393,"HER"
8,"1",29776402.8750396,"HER"
9,"1",18282775.4042293,"HER"
10,"1",5173854.97353427,"HER"
1,"2",740504176.811554,"HER"
2,"2",256866360.148908,"HER"
3,"2",444258520.094933,"HER"
4,"2",238658886.542387,"HER"
5,"2",142519396.79359,"HER"
6,"2",95153037.5155744,"HER"
7,"2",53561538.3607933,"HER"
8,"2",35731561.2166521,"HER"
9,"2",21939255.4335075,"HER"
10,"2",6208604.72934724,"HER"
1,"3",370254357.160934,"HER"
2,"3",128433967.061074,"HER"
3,"3",222130621.165796,"HER"
4,"3",119330174.473794,"HER"
5,"3",71260135.0474268,"HER"
6,"3",47576810.2874657,"HER"
7,"3",26780933.2821265,"HER"
8,"3",17865890.082609,"HER"
9,"3",10969694.9341989,"HER"
10,"3",3104321.38658388,"HER"
1,"4",740504176.811554,"HER"
2,"4",256866360.148908,"HER"
3,"4",444258520.094933,"HER"
4,"4",238658886.542387,"HER"
5,"4",142519396.79359,"HER"
6,"4",95153037.5155744,"HER"
7,"4",53561538.3607933,"HER"
8,"4",35731561.2166521,"HER"
9,"4",21939255.4335075,"HER"
10,"4",6208604.72934724,"HER"
1,"5",987336425.421314,"HER"
2,"5",342487620.977926,"HER"
3,"5",592343207.410589,"HER"
4,"5",318211050.406752,"HER"
5,"5",190025385.662605,"HER"
6,"5",126870398.399543,"HER"
7,"5",71415205.3171608,"HER"
8,"5",47641962.0997628,"HER"
9,"5",29252267.1909748,"HER"
10,"5",8278118.87128295,"HER"
1,"6",987336425.421314,"HER"
2,"6",342487620.977926,"HER"
3,"6",592343207.410589,"HER"
4,"6",318211050.406752,"HER"
5,"6",190025385.662605,"HER"
6,"6",126870398.399543,"HER"
7,"6",71415205.3171608,"HER"
8,"6",47641962.0997628,"HER"
9,"6",29252267.1909748,"HER"
10,"6",8278118.87128295,"HER"
1,"7",1110753189.91858,"HER"
2,"7",385298473.462605,"HER"
3,"7",666385935.145823,"HER"
4,"7",357987338.668091,"HER"
5,"7",213778503.310237,"HER"
6,"7",142729161.104737,"HER"
7,"7",80342085.1012132,"HER"
8,"7",53597193.4325328,"HER"
9,"7",32908792.0369807,"HER"
10,"7",9312881.30981201,"HER"
1,"8",617088924.989781,"HER"
2,"8",214056032.381658,"HER"
3,"8",370216699.875143,"HER"
4,"8",198883085.804901,"HER"
5,"8",118766570.279495,"HER"
6,"8",79294469.1856085,"HER"
7,"8",44634767.9903393,"HER"
8,"8",29776402.8750396,"HER"
9,"8",18282775.4042293,"HER"
10,"8",5173854.97353427,"HER"
1,"9",617088924.989781,"HER"
2,"9",214056032.381658,"HER"
3,"9",370216699.875143,"HER"
4,"9",198883085.804901,"HER"
5,"9",118766570.279495,"HER"
6,"9",79294469.1856085,"HER"
7,"9",44634767.9903393,"HER"
8,"9",29776402.8750396,"HER"
9,"9",18282775.4042293,"HER"
10,"9",5173854.97353427,"HER"
1,"10",617088924.989781,"HER"
2,"10",214056032.381658,"HER"
3,"10",370216699.875143,"HER"
4,"10",198883085.804901,"HER"
5,"10",118766570.279495,"HER"
6,"10",79294469.1856085,"HER"
7,"10",44634767.9903393,"HER"
8,"10",29776402.8750396,"HER"
9,"10",18282775.4042293,"HER"
10,"10",5173854.97353427,"HER"
1,"11",493670297.119203,"HER"
2,"11",171244533.529363,"HER"
3,"11",296172854.226608,"HER"
4,"11",159106196.99246,"HER"
5,"11",95013094.0020967,"HER"
6,"11",63435467.0413459,"HER"
7,"11",35707753.426303,"HER"
8,"11",23821081.628884,"HER"
9,"11",14626195.3512113,"HER"
10,"11",4139076.91193555,"HER"
1,"12",740504176.811554,"HER"
2,"12",256866360.148908,"HER"
3,"12",444258520.094933,"HER"
4,"12",238658886.542387,"HER"
5,"12",142519396.79359,"HER"
6,"12",95153037.5155744,"HER"
7,"12",53561538.3607933,"HER"
8,"12",35731561.2166521,"HER"
9,"12",21939255.4335075,"HER"
10,"12",6208604.72934724,"HER"
1,"13",617088924.989781,"HER"
2,"13",214056032.381658,"HER"
3,"13",370216699.875143,"HER"
4,"13",198883085.804901,"HER"
5,"13",118766570.279495,"HER"
6,"13",79294469.1856085,"HER"
7,"13",44634767.9903393,"HER"
8,"13",29776402.8750396,"HER"
9,"13",18282775.4042293,"HER"
10,"13",5173854.97353427,"HER"
1,"14",617088924.989781,"HER"
2,"14",214056032.381658,"HER"
3,"14",370216699.875143,"HER"
4,"14",198883085.804901,"HER"
5,"14",118766570.279495,"HER"
6,"14",79294469.1856085,"HER"
7,"14",44634767.9903393,"HER"
8,"14",29776402.8750396,"HER"
9,"14",18282775.4042293,"HER"
10,"14",5173854.97353427,"HER"
1,"15",493670297.119203,"HER"
2,"15",171244533.529363,"HER"
3,"15",296172854.226608,"HER"
4,"15",159106196.99246,"HER"
5,"15",95013094.0020967,"HER"
6,"15",63435467.0413459,"HER"
7,"15",35707753.426303,"HER"
8,"15",23821081.628884,"HER"
9,"15",14626195.3512113,"HER"
10,"15",4139076.91193555,"HER"
1,"16",493670297.119203,"HER"
2,"16",171244533.529363,"HER"
3,"16",296172854.226608,"HER"
4,"16",159106196.99246,"HER"
5,"16",95013094.0020967,"HER"
6,"16",63435467.0413459,"HER"
7,"16",35707753.426303,"HER"
8,"16",23821081.628884,"HER"
9,"16",14626195.3512113,"HER"
10,"16",4139076.91193555,"HER"
1,"17",123418627.870578,"HER"
2,"17",42811498.8522955,"HER"
3,"17",74043845.648535,"HER"
4,"17",39776888.8124411,"HER"
5,"17",23753476.277398,"HER"
6,"17",15859002.1442626,"HER"
7,"17",8927014.56403628,"HER"
8,"17",5955321.24615552,"HER"
9,"17",3656580.05301796,"HER"
10,"17",1034778.06159872,"HER"
1,"18",246834567.828847,"HER"
2,"18",85622065.3205846,"HER"
3,"18",148086078.709347,"HER"
4,"18",79552911.3311071,"HER"
5,"18",47506435.2320679,"HER"
6,"18",31717658.8981428,"HER"
7,"18",17853834.7082128,"HER"
8,"18",11910512.7924306,"HER"
9,"18",7313080.47003039,"HER"
10,"18",2069533.58695039,"HER"
1,"19",370254357.160934,"HER"
2,"19",128433967.061074,"HER"
3,"19",222130621.165796,"HER"
4,"19",119330174.473794,"HER"
5,"19",71260135.0474268,"HER"
6,"19",47576810.2874657,"HER"
7,"19",26780933.2821265,"HER"
8,"19",17865890.082609,"HER"
9,"19",10969694.9341989,"HER"
10,"19",3104321.38658388,"HER"
1,"20",246834567.828847,"HER"
2,"20",85622065.3205846,"HER"
3,"20",148086078.709347,"HER"
4,"20",79552911.3311071,"HER"
5,"20",47506435.2320679,"HER"
6,"20",31717658.8981428,"HER"
7,"20",17853834.7082128,"HER"
8,"20",11910512.7924306,"HER"
9,"20",7313080.47003039,"HER"
10,"20",2069533.58695039,"HER"
1,"21",246834567.828847,"HER"
2,"21",85622065.3205846,"HER"
3,"21",148086078.709347,"HER"
4,"21",79552911.3311071,"HER"
5,"21",47506435.2320679,"HER"
6,"21",31717658.8981428,"HER"
7,"21",17853834.7082128,"HER"
8,"21",11910512.7924306,"HER"
9,"21",7313080.47003039,"HER"
10,"21",2069533.58695039,"HER"
1,"22",246834567.828847,"HER"
2,"22",85622065.3205846,"HER"
3,"22",148086078.709347,"HER"
4,"22",79552911.3311071,"HER"
5,"22",47506435.2320679,"HER"
6,"22",31717658.8981428,"HER"
7,"22",17853834.7082128,"HER"
8,"22",11910512.7924306,"HER"
9,"22",7313080.47003039,"HER"
10,"22",2069533.58695039,"HER"
1,"23",0,"HER"
2,"23",0,"HER"
3,"23",0,"HER"
4,"23",0,"HER"
5,"23",0,"HER"
6,"23",0,"HER"
7,"23",0,"HER"
8,"23",0,"HER"
9,"23",0,"HER"
10,"23",0,"HER"
1,"24",0,"HER"
2,"24",0,"HER"
3,"24",0,"HER"
4,"24",0,"HER"
5,"24",0,"HER"
6,"24",0,"HER"
7,"24",0,"HER"
8,"24",0,"HER"
9,"24",0,"HER"
10,"24",0,"HER"
1,"25",0,"HER"
2,"25",0,"HER"
3,"25",0,"HER"
4,"25",0,"HER"
5,"25",0,"HER"
6,"25",0,"HER"
7,"25",0,"HER"
8,"25",0,"HER"
9,"25",0,"HER"
10,"25",0,"HER"
1,"26",0,"HER"
2,"26",0,"HER"
3,"26",0,"HER"
4,"26",0,"HER"
5,"26",0,"HER"
6,"26",0,"HER"
7,"26",0,"HER"
8,"26",0,"HER"
9,"26",0,"HER"
10,"26",0,"HER"
1,"27",0,"HER"
2,"27",0,"HER"
3,"27",0,"HER"
4,"27",0,"HER"
5,"27",0,"HER"
6,"27",0,"HER"
7,"27",0,"HER"
8,"27",0,"HER"
9,"27",0,"HER"
10,"27",0,"HER"
1,"28",0,"HER"
2,"28",0,"HER"
3,"28",0,"HER"
4,"28",0,"HER"
5,"28",0,"HER"
6,"28",0,"HER"
7,"28",0,"HER"
8,"28",0,"HER"
9,"28",0,"HER"
10,"28",0,"HER"
1,"29",0,"HER"
2,"29",0,"HER"
3,"29",0,"HER"
4,"29",0,"HER"
5,"29",0,"HER"
6,"29",0,"HER"
7,"29",0,"HER"
8,"29",0,"HER"
9,"29",0,"HER"
10,"29",0,"HER"
1,"0",0,"MAK"
2,"0",0,"MAK"
3,"0",0,"MAK"
4,"0",0,"MAK"
5,"0",0,"MAK"
6,"0",0,"MAK"
7,"0",0,"MAK"
8,"0",0,"MAK"
9,"0",0,"MAK"
10,"0",0,"MAK"
1,"1",656572.710304305,"MAK"
2,"1",2114128.81462348,"MAK"
3,"1",9428101.31552088,"MAK"
4,"1",7162445.42628282,"MAK"
5,"1",5160540.47742679,"MAK"
6,"1",3843886.52102357,"MAK"
7,"1",2311766.45112126,"MAK"
8,"1",1606380.83757721,"MAK"
9,"1",1011560.58124268,"MAK"
10,"1",290745.434146999,"MAK"
1,"2",1641443.33438888,"MAK"
2,"2",5285359.2547196,"MAK"
3,"2",23570419.2657234,"MAK"
4,"2",17906239.6569104,"MAK"
5,"2",12901442.0422534,"MAK"
6,"2",9609783.97222314,"MAK"
7,"2",5779456.82527395,"MAK"
8,"2",4015980.37345943,"MAK"
9,"2",2528919.26111546,"MAK"
10,"2",726868.703792766,"MAK"
1,"3",3611169.68963832,"MAK"
2,"3",11627772.1805113,"MAK"
3,"3",51854841.3102161,"MAK"
4,"3",39393665.6537148,"MAK"
5,"3",28383128.1163029,"MAK"
6,"3",21141491.6844414,"MAK"
7,"3",12714785.1362002,"MAK"
8,"3",8835143.00797863,"MAK"
9,"3",5563613.6758158,"MAK"
10,"3",1599108.64815834,"MAK"
1,"4",164145.725348731,"MAK"
2,"4",528540.407346793,"MAK"
3,"4",2357061.91379815,"MAK"
4,"4",1790639.14981023,"MAK"
5,"4",1290155.14438014,"MAK"
6,"4",960986.546119459,"MAK"
7,"4",577950.583386703,"MAK"
8,"4",401601.442813859,"MAK"
9,"4",252894.070582536,"MAK"
10,"4",72687.4867488352,"MAK"
1,"5",2626303.53338829,"MAK"
2,"5",8456556.12660216,"MAK"
3,"5",37712587.5161932,"MAK"
4,"5",28649920.1619712,"MAK"
5,"5",20642261.6678322,"MAK"
6,"5",15375620.3900539,"MAK"
7,"5",9247110.49311557,"MAK"
8,"5",6425554.40316877,"MAK"
9,"5",4046261.87939285,"MAK"
10,"5",1162987.35697205,"MAK"
1,"6",2462171.13889044,"MAK"
2,"6",7928058.64387822,"MAK"
3,"6",35355717.0276718,"MAK"
4,"6",26859426.4362555,"MAK"
5,"6",19352211.3014828,"MAK"
6,"6",14414711.8890271,"MAK"
7,"6",8669206.84712567,"MAK"
8,"6",6023985.57581862,"MAK"
9,"6",3793388.34722602,"MAK"
10,"6",1090305.77342931,"MAK"
1,"7",656572.710304305,"MAK"
2,"7",2114128.81462348,"MAK"
3,"7",9428101.31552088,"MAK"
4,"7",7162445.42628282,"MAK"
5,"7",5160540.47742679,"MAK"
6,"7",3843886.52102357,"MAK"
7,"7",2311766.45112126,"MAK"
8,"7",1606380.83757721,"MAK"
9,"7",1011560.58124268,"MAK"
10,"7",290745.434146999,"MAK"
1,"8",0,"MAK"
2,"8",0,"MAK"
3,"8",0,"MAK"
4,"8",0,"MAK"
5,"8",0,"MAK"
6,"8",0,"MAK"
7,"8",0,"MAK"
8,"8",0,"MAK"
9,"8",0,"MAK"
10,"8",0,"MAK"
1,"9",1477300.48002931,"MAK"
2,"9",4756828.09180347,"MAK"
3,"9",21213398.5780929,"MAK"
4,"9",16115631.8262562,"MAK"
5,"9",11611309.4633188,"MAK"
6,"9",8648814.23422919,"MAK"
7,"9",5201516.35052611,"MAK"
8,"9",3614385.95485156,"MAK"
9,"9",2276029.61377412,"MAK"
10,"9",654182.488383685,"MAK"
1,"10",0,"MAK"
2,"10",0,"MAK"
3,"10",0,"MAK"
4,"10",0,"MAK"
5,"10",0,"MAK"
6,"10",0,"MAK"
7,"10",0,"MAK"
8,"10",0,"MAK"
9,"10",0,"MAK"
10,"10",0,"MAK"
1,"11",0,"MAK"
2,"11",0,"MAK"
3,"11",0,"MAK"
4,"11",0,"MAK"
5,"11",0,"MAK"
6,"11",0,"MAK"
7,"11",0,"MAK"
8,"11",0,"MAK"
9,"11",0,"MAK"
10,"11",0,"MAK"
1,"12",164145.725348731,"MAK"
2,"12",528540.407346793,"MAK"
3,"12",2357061.91379815,"MAK"
4,"12",1790639.14981023,"MAK"
5,"12",1290155.14438014,"MAK"
6,"12",960986.546119459,"MAK"
7,"12",577950.583386703,"MAK"
8,"12",401601.442813859,"MAK"
9,"12",252894.070582536,"MAK"
10,"12",72687.4867488352,"MAK"
1,"13",328295.914683947,"MAK"
2,"13",1057095.18848998,"MAK"
3,"13",4714187.92851945,"MAK"
4,"13",3581326.99652649,"MAK"
5,"13",2580345.3748712,"MAK"
6,"13",1921999.22652261,"MAK"
7,"13",1155916.88429262,"MAK"
8,"13",803213.807285342,"MAK"
9,"13",505795.018686314,"MAK"
10,"13",145376.950253128,"MAK"
1,"14",1969731.37561327,"MAK"
2,"14",6342429.09109326,"MAK"
3,"14",28284494.1347549,"MAK"
4,"14",21487480.7631409,"MAK"
5,"14",15481725.5331838,"MAK"
6,"14",11531737.1037976,"MAK"
7,"14",6935345.987428,"MAK"
8,"14",4819174.91741816,"MAK"
9,"14",3034702.14941438,"MAK"
10,"14",872242.167497669,"MAK"
1,"15",492432.936712741,"MAK"
2,"15",1585607.57161466,"MAK"
3,"15",7071124.86639206,"MAK"
4,"15",5371871.2032282,"MAK"
5,"15",3870432.1127609,"MAK"
6,"15",2882934.81929955,"MAK"
7,"15",1733836.82363529,"MAK"
8,"15",1204793.95642349,"MAK"
9,"15",758675.680342105,"MAK"
10,"15",218060.582972555,"MAK"
1,"16",0,"MAK"
2,"16",0,"MAK"
3,"16",0,"MAK"
4,"16",0,"MAK"
5,"16",0,"MAK"
6,"16",0,"MAK"
7,"16",0,"MAK"
8,"16",0,"MAK"
9,"16",0,"MAK"
10,"16",0,"MAK"
1,"17",0,"MAK"
2,"17",0,"MAK"
3,"17",0,"MAK"
4,"17",0,"MAK"
5,"17",0,"MAK"
6,"17",0,"MAK"
7,"17",0,"MAK"
8,"17",0,"MAK"
9,"17",0,"MAK"
10,"17",0,"MAK"
1,"18",0,"MAK"
2,"18",0,"MAK"
3,"18",0,"MAK"
4,"18",0,"MAK"
5,"18",0,"MAK"
6,"18",0,"MAK"
7,"18",0,"MAK"
8,"18",0,"MAK"
9,"18",0,"MAK"
10,"18",0,"MAK"
1,"19",0,"MAK"
2,"19",0,"MAK"
3,"19",0,"MAK"
4,"19",0,"MAK"
5,"19",0,"MAK"
6,"19",0,"MAK"
7,"19",0,"MAK"
8,"19",0,"MAK"
9,"19",0,"MAK"
10,"19",0,"MAK"
1,"20",164145.725348731,"MAK"
2,"20",528540.407346793,"MAK"
3,"20",2357061.91379815,"MAK"
4,"20",1790639.14981023,"MAK"
5,"20",1290155.14438014,"MAK"
6,"20",960986.546119459,"MAK"
7,"20",577950.583386703,"MAK"
8,"20",401601.442813859,"MAK"
9,"20",252894.070582536,"MAK"
10,"20",72687.4867488352,"MAK"
1,"21",0,"MAK"
2,"21",0,"MAK"
3,"21",0,"MAK"
4,"21",0,"MAK"
5,"21",0,"MAK"
6,"21",0,"MAK"
7,"21",0,"MAK"
8,"21",0,"MAK"
9,"21",0,"MAK"
10,"21",0,"MAK"
1,"22",0,"MAK"
2,"22",0,"MAK"
3,"22",0,"MAK"
4,"22",0,"MAK"
5,"22",0,"MAK"
6,"22",0,"MAK"
7,"22",0,"MAK"
8,"22",0,"MAK"
9,"22",0,"MAK"
10,"22",0,"MAK"
1,"23",0,"MAK"
2,"23",0,"MAK"
3,"23",0,"MAK"
4,"23",0,"MAK"
5,"23",0,"MAK"
6,"23",0,"MAK"
7,"23",0,"MAK"
8,"23",0,"MAK"
9,"23",0,"MAK"
10,"23",0,"MAK"
1,"24",0,"MAK"
2,"24",0,"MAK"
3,"24",0,"MAK"
4,"24",0,"MAK"
5,"24",0,"MAK"
6,"24",0,"MAK"
7,"24",0,"MAK"
8,"24",0,"MAK"
9,"24",0,"MAK"
10,"24",0,"MAK"
1,"25",0,"MAK"
2,"25",0,"MAK"
3,"25",0,"MAK"
4,"25",0,"MAK"
5,"25",0,"MAK"
6,"25",0,"MAK"
7,"25",0,"MAK"
8,"25",0,"MAK"
9,"25",0,"MAK"
10,"25",0,"MAK"
1,"26",0,"MAK"
2,"26",0,"MAK"
3,"26",0,"MAK"
4,"26",0,"MAK"
5,"26",0,"MAK"
6,"26",0,"MAK"
7,"26",0,"MAK"
8,"26",0,"MAK"
9,"26",0,"MAK"
10,"26",0,"MAK"
1,"27",0,"MAK"
2,"27",0,"MAK"
3,"27",0,"MAK"
4,"27",0,"MAK"
5,"27",0,"MAK"
6,"27",0,"MAK"
7,"27",0,"MAK"
8,"27",0,"MAK"
9,"27",0,"MAK"
10,"27",0,"MAK"
1,"28",0,"MAK"
2,"28",0,"MAK"
3,"28",0,"MAK"
4,"28",0,"MAK"
5,"28",0,"MAK"
6,"28",0,"MAK"
7,"28",0,"MAK"
8,"28",0,"MAK"
9,"28",0,"MAK"
10,"28",0,"MAK"
1,"29",0,"MAK"
2,"29",0,"MAK"
3,"29",0,"MAK"
4,"29",0,"MAK"
5,"29",0,"MAK"
6,"29",0,"MAK"
7,"29",0,"MAK"
8,"29",0,"MAK"
9,"29",0,"MAK"
10,"29",0,"MAK"
1,"0",0,"MEN"
2,"0",0,"MEN"
3,"0",0,"MEN"
4,"0",0,"MEN"
5,"0",0,"MEN"
6,"0",0,"MEN"
7,"0",0,"MEN"
8,"0",0,"MEN"
9,"0",0,"MEN"
10,"0",0,"MEN"
1,"1",309640715.468601,"MEN"
2,"1",346008987.263108,"MEN"
3,"1",975967113.246084,"MEN"
4,"1",573121316.412186,"MEN"
5,"1",350331833.980971,"MEN"
6,"1",233058710.868609,"MEN"
7,"1",129191894.329193,"MEN"
8,"1",84483180.7064214,"MEN"
9,"1",50797074.732724,"MEN"
10,"1",14087999.9756279,"MEN"
1,"2",696843926.113737,"MEN"
2,"2",778690427.678955,"MEN"
3,"2",2196406095.76507,"MEN"
4,"2",1289804887.78337,"MEN"
5,"2",788418959.258868,"MEN"
6,"2",524496744.07614,"MEN"
7,"2",290745313.419723,"MEN"
8,"2",190128714.968716,"MEN"
9,"2",114318405.892696,"MEN"
10,"2",31704930.016228,"MEN"
1,"3",97810890.2547808,"MEN"
2,"3",109299085.648805,"MEN"
3,"3",308293475.105563,"MEN"
4,"3",181040487.83582,"MEN"
5,"3",110664608.542876,"MEN"
6,"3",73619775.6073256,"MEN"
7,"3",40809795.2458106,"MEN"
8,"3",26686978.5000498,"MEN"
9,"3",16046039.3408767,"MEN"
10,"3",4450189.36686065,"MEN"
1,"4",77661189.4978831,"MEN"
2,"4",86782739.4312288,"MEN"
3,"4",244782947.264543,"MEN"
4,"4",143744930.610317,"MEN"
5,"4",87866955.4317576,"MEN"
6,"4",58453607.0507005,"MEN"
7,"4",32402703.1519611,"MEN"
8,"4",21189281.572018,"MEN"
9,"4",12740447.39493,"MEN"
10,"4",3533420.44859199,"MEN"
1,"5",400517557.17913,"MEN"
2,"5",447559598.649415,"MEN"
3,"5",1262404924.66543,"MEN"
4,"5",741327409.960634,"MEN"
5,"5",453151163.069094,"MEN"
6,"5",301459404.055271,"MEN"
7,"5",167108585.334991,"MEN"
8,"5",109278255.309709,"MEN"
9,"5",65705571.869018,"MEN"
10,"5",18222704.7474649,"MEN"
1,"6",1424715170.56993,"MEN"
2,"6",1592052429.41404,"MEN"
3,"6",4490608252.58309,"MEN"
4,"6",2637038972.1963,"MEN"
5,"6",1611942660.2245,"MEN"
6,"6",1072346963.49759,"MEN"
7,"6",594436204.834736,"MEN"
8,"6",388723004.428804,"MEN"
9,"6",233726895.000748,"MEN"
10,"6",64821537.6259235,"MEN"
1,"7",455594550.234282,"MEN"
2,"7",509105557.034345,"MEN"
3,"7",1436003974.25089,"MEN"
4,"7",843270717.758586,"MEN"
5,"7",515466042.938712,"MEN"
6,"7",342914459.410402,"MEN"
7,"7",190088447.837836,"MEN"
8,"7",124305605.798817,"MEN"
9,"7",74741044.2488123,"MEN"
10,"7",20728591.8548642,"MEN"
1,"8",40664662.1150793,"MEN"
2,"8",45440854.0380145,"MEN"
3,"8",128172333.007045,"MEN"
4,"8",75267183.9282527,"MEN"
5,"8",46008567.1725456,"MEN"
6,"8",30607259.5010812,"MEN"
7,"8",16966582.4565516,"MEN"
8,"8",11095052.5115363,"MEN"
9,"8",6671105.50146665,"MEN"
10,"8",1850156.42409677,"MEN"
1,"9",793310904.978794,"MEN"
2,"9",886487755.33632,"MEN"
3,"9",2500463650.80597,"MEN"
4,"9",1468357898.27418,"MEN"
5,"9",897563047.668733,"MEN"
6,"9",597104991.675798,"MEN"
7,"9",330994386.352299,"MEN"
8,"9",216449017.178732,"MEN"
9,"9",130143974.333308,"MEN"
10,"9",36093974.2471945,"MEN"
1,"10",137244006.471441,"MEN"
2,"10",153363744.865557,"MEN"
3,"10",432584056.665643,"MEN"
4,"10",254028174.36188,"MEN"
5,"10",155279787.470043,"MEN"
